AvgWatchTimeHrs,GenreDiversity,ActionPct,DramaPct,ComedyPct,TrendingContentPct,BingeFrequency,LateNightViewingPct
16.2362035654209,0.18513292883862,0.184958978459601,0.17455083789328,0.640490183647119,0.393635520277442,0,0.867966642002131
33.5214291922975,0.541900947378358,0.194821869058506,0.212312405343301,0.592865725598194,0.473435659375021,0,0.499683230282904
26.9598182543422,0.872945835876408,0.348145284269605,0.601254530114491,0.0506001856159039,0.85454739320218,2,0.061343874483868
22.9597545259111,0.732224886409561,0.835113843083445,0.0575735055581154,0.10731265135844,0.340004386059892,4,0.714562346093156
9.6805592132731,0.80656114786145,0.574384030879253,0.0882358923373088,0.337380076783438,0.869649684812171,12,0.623411731336265
9.67983561008608,0.658783366710717,0.247905973530826,0.209460974286485,0.542633052182689,0.0881344309766915,2,0.970554670728496
6.74250836504598,0.692276564517853,0.0132342615472206,0.4025389085654,0.58422682988738,0.776798437208631,11,0.558953240270377
30.9852843732481,0.849195651565319,0.361574127392532,0.604694758167058,0.0337311144404106,0.847547633054736,8,0.336393723402909
23.0334503522963,0.249668008859186,0.297064558516758,0.184538902119284,0.518396539363959,0.181817652837339,8,0.519021693578556
26.2421773338814,0.489424963643141,0.518655486553904,0.135586588038598,0.345757925407499,0.4303465323722,2,0.979263291404516
5.61753482887407,0.221209441819602,0.161401359334225,0.460606572069877,0.377992068595898,0.165499774663656,2,0.696362432533031
34.0972955648598,0.987668007996647,0.503619534380773,0.315292738003371,0.181087727615857,0.706604128994218,11,0.671976137927051
29.9732792240127,0.944059339686613,0.232535546046506,0.308252087859557,0.459212366093937,0.535347768061657,13,0.240681589725885
11.3701733203483,0.0394268113685059,0.150929654859672,0.511554751306099,0.337515593834229,0.635323346708321,4,0.743602517560618
10.454749016213,0.705575172515689,0.349323295877073,0.0765994206513308,0.574077283471596,0.196486966956211,1,0.750271829471772
10.502135295603,0.925248317415666,0.482417229093293,0.0451628910775237,0.472419879829183,0.21174586205242,5,0.317288983775905
14.1272672887861,0.180575345127334,0.501620683874681,0.0754227072087377,0.422956608916582,0.0414973255099064,6,0.483713832390713
20.7426929489671,0.56794523055263,0.303662265672438,0.103857763703646,0.592479970623917,0.32206753519573,12,0.294603332940456
17.9583505592635,0.915488297588042,0.429000282003689,0.337669514918979,0.233330203077332,0.559744661333675,8,0.258705070324287
13.7368742059413,0.0339459785857988,0.256045888643468,0.404791229588057,0.339162881768476,0.857934913997329,14,0.0258960702494851
23.3555868416714,0.69742026724684,0.045086906993763,0.371061615314207,0.583851477692029,0.666927447458681,5,0.285211744653332
9.18481581956126,0.297349007372551,0.353949016261479,0.0400443872815987,0.606006596456922,0.435396323399751,2,0.553969949878275
13.7643394560565,0.92439619537653,0.322341432258717,0.413998036019518,0.263660531721765,0.953120114394138,11,0.00160118754902883
15.9908552988108,0.971058245165368,0.205568254320334,0.471099300206775,0.323332445472891,0.719245200575832,4,0.283219083809667
18.6820995265111,0.944266489113434,0.104409103284514,0.447349088763516,0.44824180795197,0.93016520286255,3,0.88141033232325
28.5552788417904,0.474214216657464,0.557843538417194,0.153014271529482,0.289142190053325,0.527587973272166,14,0.593648585107361
10.9902134647508,0.862042650989313,0.552071777097207,0.432701294963361,0.0152269279394322,0.25890427479314,4,0.607862824080981
20.4270331524084,0.84454939853507,0.0453327155277095,0.322542764594478,0.632124519877812,0.052826686364722,7,0.403364305026353
22.7724370658613,0.319100473243256,0.47172281595688,0.435917457489357,0.0923597265537624,0.726084851483851,7,0.676472143492411
6.39351238159993,0.828915474150677,0.353239901376546,0.442156571557045,0.204603527066409,0.121302998005534,5,0.189932766230359
23.2263455570432,0.0370076347154926,0.399007058298075,0.496166983538243,0.104825958163682,0.302775128271967,0,0.818746810384192
10.1157237106187,0.596269878482053,0.326403322901638,0.179089388529427,0.494507288568936,0.532470907883897,7,0.1166891199359
6.95154778955839,0.230008837287703,0.287347025380123,0.315698518738051,0.396954455881826,0.564416587779748,7,0.656001354653109
33.4665661176,0.120566885777279,0.214724118514475,0.49622868841423,0.289047193071295,0.600583196987136,1,0.341149325819683
33.9689609922368,0.0769532016292092,0.0958978546650638,0.42249569400779,0.481606451327146,0.166255330349701,3,0.747512970582477
29.2519204434938,0.69628877587814,0.152283104101371,0.412088732562336,0.435628163336293,0.379737404821649,11,0.54976455126602
14.1384130752011,0.339874963768066,0.19762834819661,0.701945013276023,0.100426638527367,0.617194227116967,1,0.452353038478716
7.93016342019152,0.724766771528762,0.157796360074648,0.143899774195631,0.698303865729721,0.969818864633785,3,0.169422402093247
25.5269907953647,0.0653563407989424,0.52481103942125,0.122003539081488,0.353185421497262,0.727631137699689,11,0.636821464284353
18.204574812188,0.31529033783061,0.389138881820942,0.0527859986244749,0.558075119554583,0.922603757093958,12,0.974769843420413
8.66114704534336,0.539491292375337,0.353086909777474,0.221977493395188,0.424935596827339,0.762212058314177,12,0.825603424907015
19.8553073033381,0.790723164838964,0.201837247966669,0.475463550556089,0.322699201477242,0.5917169688924,9,0.0600081925890118
6.03165563345655,0.31875250293207,0.377207091626772,0.0986327348247596,0.524160173548468,0.192023369136345,6,0.376229378361191
32.2796120623635,0.625891376437009,0.709725984720646,0.269342786333915,0.0209312289454393,0.666685651892513,8,0.925583009190272
12.7633994480005,0.885977748236187,0.309854922343364,0.29194409942305,0.398200978233586,0.623379565959907,13,0.503043747557021
24.8756685306195,0.615863188182305,0.523323768903552,0.0466778739156411,0.429998357180807,0.602469170457266,13,0.662111825808179
14.3513322826823,0.232959474753634,0.100507704776251,0.46023430534162,0.43925798988213,0.489785867988241,7,0.91259934559139
20.6020406353343,0.024400781556538,0.345469759298259,0.453717163746234,0.200813076955507,0.528656603989276,14,0.873794690419881
21.4013083802984,0.87009887390093,0.268920705562955,0.468952097011099,0.262127197425946,0.334442527118104,11,0.501820375540511
10.5456336657658,0.0212694108503871,0.2129422070249,0.29412856197314,0.49292923100196,0.519312692642303,8,0.437646302657602
34.0875388329368,0.874701672684199,0.274539339159522,0.142312791488603,0.583147869351875,0.197555905678478,7,0.339692618479587
28.2539847008334,0.528937134027212,0.708088669000394,0.0862737746866809,0.205637556312925,0.805174397360377,1,0.719019443162891
33.1849682469257,0.939067698512896,0.150991564440058,0.370046360248362,0.478962075311579,0.185776954698708,6,0.286986799471543
31.8448205128295,0.798783235773665,0.370540558448226,0.322206335200109,0.307253106351665,0.0849662898894664,1,0.2498876064309
22.9369993643326,0.997934110533338,0.211622665806109,0.50534062092979,0.283036713264101,0.436246026357157,12,0.35624989460378
32.6562270506935,0.35071181545171,0.562861906400276,0.364551785034876,0.0725863085648478,0.658307439506062,11,0.177215056878792
7.65477506155759,0.767188288931127,0.40067198773524,0.192641813910405,0.406686198354355,0.437716824933541,10,0.695119815945767
10.8794858725744,0.401930913609242,0.0632951829758427,0.158945578256651,0.777759238767506,0.276754131951309,1,0.616240649330612
6.35681866731614,0.479875620303909,0.169095722427096,0.62303173590348,0.207872541669425,0.558171183890441,14,0.482878534115844
14.7599099228979,0.62750546321837,0.347562494511742,0.375279971517322,0.277157533970935,0.3470023354122,3,0.390325779261555
16.6603186906845,0.873677114186339,0.553957678731551,0.385823340357203,0.060218980911246,0.932867690126633,0,0.909062542896732
13.1404709532169,0.984083469199295,0.160358844875989,0.344601647455007,0.495039507669004,0.922645139603572,14,0.0291237849891053
29.8621252745579,0.768273413864518,0.359153448315518,0.315809676978494,0.325036874705988,0.502371819972096,4,0.769107743507299
15.7025998008077,0.417766782167334,0.362890561766593,0.142041786917043,0.495067651316364,0.327883994018259,5,0.901909571748889
13.4280352906214,0.42135700227707,0.499740050726426,0.41756543465083,0.0826945146227444,0.737132413956639,8,0.446354579429926
21.2808824947475,0.737582301588892,0.252291895831994,0.259799173978623,0.487908930189384,0.0367129434830666,9,0.550690491470647
9.22772674924288,0.238777145768302,0.287127914106808,0.199806040004003,0.513066045889188,0.474769006043651,7,0.944463687882038
29.0659094226212,0.110474113131395,0.192459249841125,0.734491670350673,0.0730490798082028,0.336323394270334,1,0.212277515285514
7.23651931039313,0.354622157640777,0.381783925539466,0.473719310660171,0.144496763800364,0.920535885102555,0,0.520134847784685
34.6066080980155,0.287238991654082,0.416401860986343,0.141761979253103,0.441836159760554,0.0120030272726825,1,0.474721127128213
